date,execution_date,price,signal,quantity,leverage,success,available_cash,total_asset,llm_ms,effective_price
2025-09-24,2025-09-25,117.5500,hold,0,1.00,0,92610.62,116120.62,60047,117.5500
2025-09-25,2025-09-26,125.5000,hold,0,1.00,0,92610.62,117710.62,55197,125.5000
2025-09-26,2025-09-29,120.4400,hold,0,1.00,0,92610.62,116698.62,42550,120.4400
2025-09-29,2025-09-30,120.5500,hold,0,1.00,0,92610.62,116720.62,72693,120.5500
2025-09-30,2025-10-09,119.2500,hold,0,1.00,0,92610.62,116460.62,55942,119.2500
2025-10-09,2025-10-10,123.1600,hold,0,1.00,0,92610.62,117242.62,62152,123.1600
2025-10-10,2025-10-13,113.3600,hold,0,1.00,0,92610.62,115282.62,45311,113.3600
2025-10-13,2025-10-14,114.6800,hold,0,1.00,0,92610.62,115546.62,54502,114.6800
2025-10-14,2025-10-15,105.5000,hold,0,1.00,0,92610.62,113710.62,71355,105.5000
2025-10-15,2025-10-16,110.3300,sell,100,1.00,1,103303.24,114004.53,97584,107.0129
2025-10-16,2025-10-17,107.5800,hold,0,1.00,0,103303.24,114061.24,97045,107.5800
2025-10-17,2025-10-20,104.7500,hold,0,1.00,0,103303.24,113778.24,90516,104.7500
2025-10-20,2025-10-21,104.9500,hold,0,1.00,0,103303.24,113798.24,73558,104.9500
2025-10-21,2025-10-22,108.2100,close,100,1.00,1,114115.58,114115.58,73251,106.9130
2025-10-22,2025-10-23,109.6500,buy,100,1.00,1,103162.19,114112.19,80513,109.5000
2025-10-23,2025-10-24,107.5600,hold,0,1.00,0,103162.19,113918.19,85564,107.5600
2025-10-24,2025-10-27,113.9200,hold,0,1.00,0,103162.19,114554.19,67710,113.9200
2025-10-27,2025-10-28,115.0000,hold,0,1.00,0,103162.19,114662.19,80069,115.0000
2025-10-28,2025-10-29,113.5000,hold,0,1.00,0,103162.19,114512.19,79728,113.5000
2025-10-29,2025-10-30,114.3300,hold,0,1.00,0,103162.19,114595.19,72863,114.3300
2025-10-30,2025-10-31,110.6500,sell,100,1.00,1,114218.20,114218.20,83043,110.8890
2025-10-31,2025-11-03,106.4500,buy,100,1.00,1,103608.91,114214.92,73803,106.0601
2025-11-03,2025-11-04,106.4600,hold,0,1.00,0,103608.91,114254.91,89422,106.4600
2025-11-04,2025-11-05,107.2200,hold,0,1.00,0,103608.91,114330.91,93648,107.2200
2025-11-05,2025-11-06,106.6200,hold,0,1.00,0,103608.91,114270.91,111304,106.6200
2025-11-06,2025-11-07,114.5000,hold,0,1.00,0,103608.91,115058.91,96803,114.5000
2025-11-07,2025-11-10,111.1600,hold,0,1.00,0,103608.91,114724.91,97753,111.1600
2025-11-10,2025-11-11,106.9000,sell,100,1.00,1,114290.16,114290.16,98930,107.9419
2025-11-11,2025-11-12,106.0100,buy,100,1.00,1,103710.88,114286.88,101297,105.7600
2025-11-12,2025-11-13,104.5400,hold,0,1.00,0,103710.88,114164.88,70705,104.5400
2025-11-13,2025-11-14,105.5500,hold,0,1.00,0,103710.88,114265.88,82765,105.5500
2025-11-14,2025-11-17,100.7000,hold,0,1.00,0,103710.88,113780.88,53580,100.7000
2025-11-17,2025-11-18,100.8500,hold,0,1.00,0,103710.88,113795.88,76189,100.8500
2025-11-18,2025-11-19,100.4300,hold,0,1.00,0,103710.88,113753.88,50524,100.4300
2025-11-19,2025-11-20,99.9900,hold,0,1.00,0,103710.88,113709.88,48393,99.9900
2025-11-20,2025-11-21,99.9600,hold,0,1.00,0,103710.88,113706.88,87233,99.9600
