date,execution_date,price,signal,quantity,leverage,success,available_cash,total_asset,llm_ms,effective_price
2025-09-26,2025-09-29,359.9000,hold,0,1.00,0,109164.48,109164.48,59543,359.9000
2025-09-29,2025-09-30,379.6000,buy,100,1.00,1,71614.72,109153.22,69711,375.3850
2025-09-30,2025-10-09,371.7700,hold,0,1.00,0,71614.72,108791.72,72504,371.7700
2025-10-09,2025-10-10,380.2900,hold,0,1.00,0,71614.72,109643.72,57171,380.2900
2025-10-10,2025-10-13,366.1800,sell,100,1.00,1,108205.12,108205.12,55032,345.0000
2025-10-13,2025-10-14,360.0000,hold,0,1.00,0,108205.12,108205.12,62215,360.0000
2025-10-14,2025-10-15,350.9000,buy,100,1.00,1,72658.96,108194.46,50238,355.3550
2025-10-15,2025-10-16,356.5000,sell,100,1.00,1,108280.43,108280.43,63300,356.6430
2025-10-16,2025-10-17,355.2200,hold,0,1.00,0,108280.43,108280.43,52982,355.2200
2025-10-17,2025-10-20,340.1500,hold,0,1.00,0,108280.43,108280.43,36666,340.1500
2025-10-20,2025-10-21,347.5900,buy,100,1.00,1,73335.05,108269.95,54880,349.3490
2025-10-21,2025-10-22,352.5400,close,100,1.00,1,108561.04,108561.04,86425,350.0896
2025-10-22,2025-10-23,351.0100,hold,0,1.00,0,108561.04,108561.04,50894,351.0100
2025-10-23,2025-10-24,356.2900,hold,0,1.00,0,108561.04,108561.04,43578,356.2900
2025-10-24,2025-10-27,361.8900,buy,100,1.00,1,71492.90,108549.92,68783,370.5702
2025-10-27,2025-10-28,362.0900,hold,0,1.00,0,71492.90,107701.90,97264,362.0900
2025-10-28,2025-10-29,366.9800,hold,0,1.00,0,71492.90,108190.90,90956,366.9800
2025-10-29,2025-10-30,387.2000,hold,0,1.00,0,71492.90,110212.90,64910,387.2000
2025-10-30,2025-10-31,367.0800,hold,0,1.00,0,71492.90,108200.90,83790,367.0800
2025-10-31,2025-11-03,363.2600,hold,0,1.00,0,71492.90,107818.90,81982,363.2600
2025-11-03,2025-11-04,358.8900,sell,100,1.00,1,107353.42,107353.42,52932,356.0536
2025-11-04,2025-11-05,352.0100,hold,0,1.00,0,107353.42,107353.42,71921,352.0100
2025-11-05,2025-11-06,353.2200,buy,100,1.00,1,72005.51,107342.82,49704,353.3730
2025-11-06,2025-11-07,360.1100,close,100,1.00,1,107988.02,107988.02,97040,356.1435
2025-11-07,2025-11-10,350.0800,buy,100,1.00,1,73042.64,107977.54,68848,349.3490
2025-11-10,2025-11-11,356.6700,close,100,1.00,1,108681.06,108681.06,58564,357.3123
2025-11-11,2025-11-12,346.6900,hold,0,1.00,0,108681.06,108681.06,70251,346.6900
2025-11-12,2025-11-13,332.4400,hold,0,1.00,0,108681.06,108681.06,46052,332.4400
2025-11-13,2025-11-14,339.6000,buy,100,1.00,1,74974.29,108670.95,97062,336.9666
2025-11-14,2025-11-17,331.5000,hold,0,1.00,0,74974.29,108124.29,77057,331.5000
2025-11-17,2025-11-18,329.8300,hold,0,1.00,0,74974.29,107957.29,61716,329.8300
2025-11-18,2025-11-19,331.0200,hold,0,1.00,0,74974.29,108076.29,99206,331.0200
2025-11-19,2025-11-20,331.7100,hold,0,1.00,0,74974.29,108145.29,71632,331.7100
2025-11-20,2026-11-21,323.9200,hold,0,1.00,0,74974.29,107366.29,66264,323.9200
