date,execution_date,price,signal,quantity,leverage,success,available_cash,total_asset,llm_ms,effective_price
2025-03-07,2025-03-10,26.7900,buy,800,1.00,1,65116.92,95558.32,108722,27.6740
2025-03-10,2025-03-11,27.6500,buy,500,1.00,1,51522.71,95010.71,68886,27.1800
2025-03-11,2025-03-12,27.1300,hold,0,1.00,0,51522.71,94930.71,81037,27.1300
2025-03-12,2025-03-13,26.6500,sell,1500,1.00,1,90724.63,93340.21,109664,26.1558
2025-03-13,2025-03-14,25.9400,hold,0,1.00,0,90724.63,93318.63,182322,25.9400
2025-03-14,2025-03-17,26.3600,sell,100,1.00,1,93358.51,93358.51,113740,26.1700
2025-03-17,2025-03-18,26.1700,hold,0,1.00,0,93358.51,93358.51,49854,26.1700
2025-03-18,2025-03-19,26.1900,hold,0,1.00,0,93358.51,93358.51,59790,26.1900
2025-03-19,2025-03-20,25.9000,buy,300,1.00,1,85544.09,93356.09,61860,26.0400
2025-03-20,2025-03-21,25.8000,sell,100,1.00,1,88089.30,93183.84,126316,25.4727
2025-03-21,2025-03-24,25.2700,buy,100,1.00,1,85564.51,93136.51,101110,25.2400
2025-03-24,2025-03-25,24.9100,sell,100,1.00,1,88032.51,92972.51,77814,24.7000
2025-03-25,2025-03-26,24.9600,hold,0,1.00,0,88032.51,93024.51,73961,24.9600
2025-03-26,2025-03-27,24.9400,hold,0,1.00,0,88032.51,93020.51,69269,24.9400
2025-03-27,2025-03-28,25.7000,hold,0,1.00,0,88032.51,93172.51,80713,25.7000
2025-03-28,2025-03-31,25.0600,sell,100,1.00,1,90501.55,92972.59,150995,24.7104
2025-03-31,2025-04-01,24.8600,buy,200,1.00,1,85472.21,93013.88,92913,25.1389
2025-04-01,2025-04-02,25.3200,hold,0,1.00,0,85472.21,93068.21,83596,25.3200
2025-04-02,2025-04-03,25.0700,hold,0,1.00,0,85472.21,92993.21,100046,25.0700
2025-04-03,2025-04-07,24.7500,sell,300,1.00,1,92891.66,92891.66,72273,22.8690
2025-04-07,2025-04-08,22.2800,hold,0,1.00,0,92891.66,92891.66,51443,22.2800
2025-04-08,2025-04-09,22.5000,hold,0,1.00,0,92891.66,92891.66,35095,22.5000
2025-04-09,2025-04-10,24.7500,hold,0,1.00,0,92891.66,92891.66,65567,24.7500
2025-04-10,2025-04-11,25.4800,hold,0,1.00,0,92891.66,92891.66,62288,25.4800
2025-04-11,2025-04-14,25.4400,buy,900,1.00,1,69704.97,92884.47,115837,25.7550
2025-04-14,2025-04-15,25.5500,hold,0,1.00,0,69704.97,92699.97,119907,25.5500
2025-04-15,2025-04-16,25.0800,sell,600,1.00,1,84602.89,92057.89,195536,24.8500
2025-04-16,2025-04-17,25.0700,hold,0,1.00,0,84602.89,92123.89,123740,25.0700
2025-04-17,2025-04-18,25.3800,buy,800,1.00,1,64204.57,92243.57,69850,25.4900
2025-04-18,2025-04-21,25.4100,hold,0,1.00,0,64204.57,92155.57,50007,25.4100
2025-04-21,2025-04-22,25.6600,buy,600,1.00,1,48716.47,92585.82,46302,25.8055
2025-04-22,2025-04-23,26.1200,hold,0,1.00,0,48716.47,93120.47,55190,26.1200
2025-04-23,2025-04-24,25.7000,hold,0,1.00,0,48716.47,92406.47,110698,25.7000
2025-04-24,2025-04-25,25.4500,hold,0,1.00,0,48716.47,91981.47,50349,25.4500
2025-04-25,2025-04-28,26.0800,hold,0,1.00,0,48716.47,93052.47,76806,26.0800
2025-04-28,2025-04-29,26.1500,hold,0,1.00,0,48716.47,93171.47,81054,26.1500
2025-04-29,2025-04-30,25.9900,hold,0,1.00,0,48716.47,92899.47,50391,25.9900
2025-04-30,2025-05-06,26.1700,hold,0,1.00,0,48716.47,93205.47,67944,26.1700
2025-05-06,2025-05-07,26.6900,hold,0,1.00,0,48716.47,94089.47,51462,26.6900
2025-05-07,2025-05-08,26.6600,hold,0,1.00,0,48716.47,94038.47,69291,26.6600
2025-05-08,2025-05-09,26.5300,hold,0,1.00,0,48716.47,93817.47,62897,26.5300
2025-05-09,2025-05-12,25.8700,hold,0,1.00,0,48716.47,92695.47,86823,25.8700
2025-05-12,2025-05-13,25.9400,buy,400,1.00,1,38265.23,93117.23,67386,26.1200
2025-05-13,2025-05-14,25.5400,sell,2100,1.00,1,91855.89,91855.89,104018,25.4800
2025-05-14,2025-05-15,25.7300,hold,0,1.00,0,91855.89,91855.89,84212,25.7300
2025-05-15,2025-05-16,25.2600,buy,300,1.00,1,84217.92,91853.52,98646,25.4520
2025-05-16,2025-05-19,25.4400,sell,100,1.00,1,86756.87,91838.87,114218,25.4100
2025-05-19,2025-05-20,25.6200,hold,0,1.00,0,86756.87,91880.87,83162,25.6200
2025-05-20,2025-05-21,25.5700,hold,0,1.00,0,86756.87,91870.87,67323,25.5700
2025-05-21,2025-05-22,25.4500,sell,100,1.00,1,89273.39,91791.95,105014,25.1856
2025-05-22,2025-05-23,25.1400,buy,200,1.00,1,84191.51,91811.96,122453,25.4015
2025-05-23,2025-05-26,25.2500,hold,0,1.00,0,84191.51,91766.51,74830,25.2500
2025-05-26,2025-05-27,25.5200,hold,0,1.00,0,84191.51,91847.51,95722,25.5200
2025-05-27,2025-05-28,25.4300,hold,0,1.00,0,84191.51,91820.51,75263,25.4300
2025-05-28,2025-05-29,24.8200,sell,100,1.00,1,86666.50,91620.50,170957,24.7700
2025-05-29,2025-05-30,25.2700,hold,0,1.00,0,86666.50,91720.50,71499,25.2700
2025-05-30,2025-06-03,24.9600,sell,100,1.00,1,89125.51,91586.51,107390,24.6100
2025-06-03,2025-06-04,25.0000,hold,0,1.00,0,89125.51,91625.51,56854,25.0000
2025-06-04,2025-06-05,24.9800,buy,200,1.00,1,84073.95,91648.95,108625,25.2500
2025-06-05,2025-06-06,25.2000,hold,0,1.00,0,84073.95,91633.95,92724,25.2000
2025-06-06,2025-06-09,25.0900,hold,0,1.00,0,84073.95,91600.95,82684,25.0900
2025-06-09,2025-06-10,25.1900,hold,0,1.00,0,84073.95,91630.95,110367,25.1900
2025-06-10,2025-06-11,24.7000,hold,0,1.00,0,84073.95,91483.95,125065,24.7000
2025-06-11,2025-06-12,24.7200,hold,0,1.00,0,84073.95,91489.95,70966,24.7200
2025-06-12,2025-06-13,24.5000,hold,0,1.00,0,84073.95,91423.95,100670,24.5000
2025-06-13,2025-06-16,24.3300,hold,0,1.00,0,84073.95,91372.95,99315,24.3300
2025-06-16,2025-06-17,24.5700,sell,200,1.00,1,88936.00,91369.00,142069,24.3300
2025-06-17,2025-06-18,24.4800,buy,200,1.00,1,83979.41,91412.00,65620,24.7753
2025-06-18,2025-06-19,24.5700,hold,0,1.00,0,83979.41,91350.41,70018,24.5700
2025-06-19,2025-06-20,24.0800,hold,0,1.00,0,83979.41,91203.41,123883,24.0800
2025-06-20,2025-06-23,24.1400,hold,0,1.00,0,83979.41,91221.41,99473,24.1400
2025-06-23,2025-06-24,24.4000,hold,0,1.00,0,83979.41,91299.41,87296,24.4000
2025-06-24,2025-06-25,24.7000,hold,0,1.00,0,83979.41,91389.41,64477,24.7000
2025-06-25,2025-06-26,25.0700,hold,0,1.00,0,83979.41,91500.41,134182,25.0700
2025-06-26,2025-06-27,24.9500,buy,800,1.00,1,63821.16,91530.16,82507,25.1900
2025-06-27,2025-06-30,25.0200,buy,600,1.00,1,48339.12,92191.30,69085,25.7954
2025-06-30,2025-07-01,25.7000,hold,0,1.00,0,48339.12,92029.12,54905,25.7000
2025-07-01,2025-07-02,26.5400,hold,0,1.00,0,48339.12,93457.12,62301,26.5400
2025-07-02,2025-07-03,25.8200,hold,0,1.00,0,48339.12,92233.12,80010,25.8200
2025-07-03,2025-07-04,25.6200,hold,0,1.00,0,48339.12,91893.12,73002,25.6200
2025-07-04,2025-07-07,25.6000,hold,0,1.00,0,48339.12,91859.12,71344,25.6000
2025-07-07,2025-07-08,25.5900,buy,400,1.00,1,38031.93,92127.93,123615,25.7600
2025-07-08,2025-07-09,25.7000,hold,0,1.00,0,38031.93,92001.93,58216,25.7000
2025-07-09,2025-07-10,25.3500,buy,300,1.00,1,30360.62,91712.06,75235,25.5631
2025-07-10,2025-07-11,25.5700,hold,0,1.00,0,30360.62,91728.62,118451,25.5700
2025-07-11,2025-07-14,25.8500,hold,0,1.00,0,30360.62,92400.62,69162,25.8500
2025-07-14,2025-07-15,25.6000,hold,0,1.00,0,30360.62,91800.62,91627,25.6000
2025-07-15,2025-07-16,25.4400,hold,0,1.00,0,30360.62,91416.62,71254,25.4400
2025-07-16,2025-07-17,25.7000,buy,200,1.00,1,25173.67,92583.09,111466,25.9267
2025-07-17,2025-07-18,25.8700,hold,0,1.00,0,25173.67,92435.67,62288,25.8700
2025-07-18,2025-07-21,27.2100,buy,400,1.00,1,14460.31,94785.61,104008,26.7751
2025-07-21,2025-07-22,26.7500,hold,0,1.00,0,14460.31,94710.31,98833,26.7500
2025-07-22,2025-07-23,27.0000,hold,0,1.00,0,14460.31,95460.31,97978,27.0000
2025-07-23,2025-07-24,27.7500,hold,0,1.00,0,14460.31,97710.31,118750,27.7500
2025-07-24,2025-07-25,27.8000,hold,0,1.00,0,14460.31,97860.31,102378,27.8000
2025-07-25,2025-07-28,30.5800,sell,1500,1.00,1,59849.67,105275.82,98797,30.2841
2025-07-28,2025-07-29,31.2800,sell,500,1.00,1,75192.23,105902.23,125102,30.7100
2025-07-29,2025-07-30,31.7500,sell,300,1.00,1,84589.61,106534.61,108220,31.3500
2025-07-30,2025-07-31,33.9900,hold,0,1.00,0,84589.61,108382.61,57273,33.9900
2025-07-31,2025-08-01,32.2000,hold,0,1.00,0,84589.61,107129.61,68086,32.2000
2025-08-01,2025-08-04,32.6700,hold,0,1.00,0,84589.61,107458.61,69989,32.6700
2025-08-04,2025-08-05,32.1500,hold,0,1.00,0,84589.61,107094.61,92447,32.1500
2025-08-05,2025-08-06,34.1700,hold,0,1.00,0,84589.61,108508.61,75265,34.1700
2025-08-06,2025-08-07,35.1600,hold,0,1.00,0,84589.61,109201.61,82195,35.1600
2025-08-07,2025-08-08,36.7900,hold,0,1.00,0,84589.61,110342.61,46393,36.7900
2025-08-08,2025-08-11,34.6000,hold,0,1.00,0,84589.61,108809.61,65199,34.6000
2025-08-11,2025-08-12,35.2200,hold,0,1.00,0,84589.61,109243.61,100356,35.2200
2025-08-12,2025-08-13,35.8500,hold,0,1.00,0,84589.61,109684.61,92192,35.8500
2025-08-13,2025-08-14,35.2400,hold,0,1.00,0,84589.61,109257.61,79993,35.2400
2025-08-14,2025-08-15,33.5400,hold,0,1.00,0,84589.61,108067.61,69322,33.5400
2025-08-15,2025-08-18,34.5000,sell,400,1.00,1,98359.25,108694.85,80839,34.4520
2025-08-18,2025-08-19,34.5100,hold,0,1.00,0,98359.25,108712.25,92847,34.5100
2025-08-19,2025-08-20,34.7100,hold,0,1.00,0,98359.25,108772.25,86076,34.7100
2025-08-20,2025-08-21,34.5300,hold,0,1.00,0,98359.25,108718.25,69902,34.5300
2025-08-21,2025-08-22,33.6600,hold,0,1.00,0,98359.25,108457.25,85674,33.6600
2025-08-22,2025-08-25,34.9600,hold,0,1.00,0,98359.25,108847.25,114077,34.9600
2025-08-25,2025-08-26,35.8300,hold,0,1.00,0,98359.25,109108.25,149586,35.8300
2025-08-26,2025-08-27,35.8100,hold,0,1.00,0,98359.25,109102.25,124082,35.8100
2025-08-27,2025-08-28,35.1500,hold,0,1.00,0,98359.25,108904.25,64580,35.1500
2025-08-28,2025-08-29,38.6700,sell,100,1.00,1,102369.46,110396.38,111043,40.1346
2025-08-29,2025-09-01,37.9900,hold,0,1.00,0,102369.46,109967.46,87216,37.9900
2025-09-01,2025-09-02,38.5600,hold,0,1.00,0,102369.46,110081.46,81839,38.5600
2025-09-02,2025-09-03,38.0900,hold,0,1.00,0,102369.46,109987.46,82190,38.0900
2025-09-03,2025-09-04,37.6000,hold,0,1.00,0,102369.46,109889.46,91163,37.6000
2025-09-04,2025-09-05,33.8400,sell,200,1.00,1,109132.01,109132.01,104509,33.6600
2025-09-05,2025-09-08,34.9800,hold,0,1.00,0,109132.01,109132.01,60154,34.9800
2025-09-08,2025-09-09,34.2900,buy,300,1.00,1,98946.85,109128.85,98444,33.9400
2025-09-09,2025-09-10,32.9700,sell,300,1.00,1,108829.88,108829.88,58832,32.8000
2025-09-10,2025-09-11,32.8900,hold,0,1.00,0,108829.88,108829.88,39205,32.8900
2025-09-11,2025-09-12,34.7200,hold,0,1.00,0,108829.88,108829.88,87608,34.7200
2025-09-12,2025-09-15,36.3200,buy,100,1.00,1,105173.75,108828.75,104961,36.5500
2025-09-15,2025-09-16,35.9600,hold,0,1.00,0,105173.75,108769.75,72261,35.9600
2025-09-16,2025-09-17,36.1500,hold,0,1.00,0,105173.75,108788.75,64305,36.1500
2025-09-17,2025-09-18,37.5700,close,100,1.00,1,108927.73,108927.73,100826,37.1943
2025-09-18,2025-09-19,38.2800,hold,0,1.00,0,108927.73,108927.73,60320,38.2800
2025-09-19,2025-09-22,38.6800,hold,0,1.00,0,108927.73,108927.73,111789,38.6800
2025-09-22,2025-09-23,41.9600,hold,0,1.00,0,108927.73,108927.73,106876,41.9600
2025-09-23,2025-09-24,46.1600,hold,0,1.00,0,108927.73,108927.73,58271,46.1600
2025-09-24,2025-09-25,50.7800,hold,0,1.00,0,108927.73,108927.73,62744,50.7800
2025-09-25,2025-09-26,52.1500,hold,0,1.00,0,108927.73,108927.73,52028,52.1500
2025-09-26,2025-09-29,52.1000,hold,0,1.00,0,108927.73,108927.73,83413,52.1000
2025-09-29,2025-09-30,51.2100,hold,0,1.00,0,108927.73,108927.73,59781,51.2100
2025-09-30,2025-10-09,54.9500,hold,0,1.00,0,108927.73,108927.73,68351,54.9500
2025-10-09,2025-10-10,49.4600,hold,0,1.00,0,108927.73,108927.73,69035,49.4600
2025-10-10,2025-10-13,49.3900,hold,0,1.00,0,108927.73,108927.73,79243,49.3900
2025-10-13,2025-10-14,49.8000,hold,0,1.00,0,108927.73,108927.73,51344,49.8000
2025-10-14,2025-10-15,46.9400,hold,0,1.00,0,108927.73,108927.73,38252,46.9400
2025-10-15,2025-10-16,47.2300,hold,0,1.00,0,108927.73,108927.73,99481,47.2300
2025-10-16,2025-10-17,46.4900,hold,0,1.00,0,108927.73,108927.73,73296,46.4900
2025-10-17,2025-10-20,43.6100,hold,0,1.00,0,108927.73,108927.73,64781,43.6100
2025-10-20,2025-10-21,44.0300,buy,300,1.00,1,95543.11,108923.59,55576,44.6016
2025-10-21,2025-10-22,44.7000,hold,0,1.00,0,95543.11,108953.11,64935,44.7000
2025-10-22,2025-10-23,45.7700,hold,0,1.00,0,95543.11,109274.11,67481,45.7700
2025-10-23,2025-10-24,44.2900,sell,100,1.00,1,99998.49,108916.49,94892,44.5900
2025-10-24,2025-10-27,45.5500,buy,100,1.00,1,95284.03,109423.03,81278,47.1300
2025-10-27,2025-10-28,46.0400,hold,0,1.00,0,95284.03,109096.03,58846,46.0400
2025-10-28,2025-10-29,44.8900,hold,0,1.00,0,95284.03,108751.03,71560,44.8900
2025-10-29,2025-10-30,44.7300,hold,0,1.00,0,95284.03,108703.03,88573,44.7300
2025-10-30,2025-10-31,44.6600,hold,0,1.00,0,95284.03,108682.03,82253,44.6600
2025-10-31,2025-11-03,44.5000,hold,0,1.00,0,95284.03,108634.03,91696,44.5000
2025-11-03,2025-11-04,41.9900,sell,100,1.00,1,99434.71,107742.79,93022,41.5404
2025-11-04,2025-11-05,41.0100,sell,200,1.00,1,107630.26,107630.26,72924,39.8000
2025-11-05,2025-11-06,40.5200,hold,0,1.00,0,107630.26,107630.26,44794,40.5200
2025-11-06,2025-11-07,41.1200,hold,0,1.00,0,107630.26,107630.26,70634,41.1200
2025-11-07,2025-11-10,40.3100,hold,0,1.00,0,107630.26,107630.26,78852,40.3100
2025-11-10,2025-11-11,39.6500,hold,0,1.00,0,107630.26,107630.26,32584,39.6500
2025-11-11,2025-11-12,39.0700,hold,0,1.00,0,107630.26,107630.26,70907,39.0700
2025-11-12,2025-11-13,38.2000,hold,0,1.00,0,107630.26,107630.26,50005,38.2000
2025-11-13,2025-11-14,38.9000,hold,0,1.00,0,107630.26,107630.26,37464,38.9000
2025-11-14,2025-11-17,38.7500,hold,0,1.00,0,107630.26,107630.26,44165,38.7500
2025-11-17,2025-11-18,39.0000,hold,0,1.00,0,107630.26,107630.26,25536,39.0000
2025-11-18,2025-11-19,39.7200,hold,0,1.00,0,107630.26,107630.26,48964,39.7200
